"";"ICD-10";"PQI_num";"PQI_lab";"ICD-10-label";"Classification";"PQI_Composite";"Composite_label"
"1253";"E103539";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye";"ACSLEAD";NA;NA
"1254";"E103532";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1255";"E103532";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1256";"E103532";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1257";"E103532";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1258";"E103532";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1259";"E103532";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1260";"E113539";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye";"ACDIALD";NA;NA
"1261";"E113539";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye";"ACSLEAD";NA;NA
"1262";"E1301";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with hyperosmolarity with coma";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1263";"E1301";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with hyperosmolarity with coma";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1264";"E1301";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with hyperosmolarity with coma";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1265";"E103541";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye";"ACDIALD";NA;NA
"1266";"E103541";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye";"ACSLEAD";NA;NA
"1267";"E103533";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1268";"E103533";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1269";"E103533";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1270";"E103533";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1271";"E103533";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1272";"E103533";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1273";"E113541";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye";"ACDIALD";NA;NA
"1274";"E113541";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye";"ACSLEAD";NA;NA
"1275";"E1310";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with ketoacidosis without coma";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1276";"E1310";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with ketoacidosis without coma";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1277";"E1310";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with ketoacidosis without coma";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1278";"E103542";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye";"ACDIALD";NA;NA
"1279";"E103542";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye";"ACSLEAD";NA;NA
"1280";"E103539";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1281";"E103539";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1282";"E103539";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1283";"E103539";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1284";"E103539";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1285";"E103539";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1286";"E113542";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye";"ACDIALD";NA;NA
"1287";"E113542";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye";"ACSLEAD";NA;NA
"1288";"E1311";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with ketoacidosis with coma";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1289";"E1311";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with ketoacidosis with coma";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1290";"E1311";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with ketoacidosis with coma";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1291";"E103543";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral";"ACDIALD";NA;NA
"1292";"E103543";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral";"ACSLEAD";NA;NA
"1293";"E103541";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1294";"E103541";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1295";"E103541";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1296";"E103541";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1297";"E103541";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1298";"E103541";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1299";"E113543";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral";"ACDIALD";NA;NA
"1300";"E113543";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral";"ACSLEAD";NA;NA
"1301";"E1321";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic nephropathy";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1302";"E1321";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic nephropathy";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1303";"E1321";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic nephropathy";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1304";"E103549";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye";"ACDIALD";NA;NA
"1305";"E103549";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye";"ACSLEAD";NA;NA
"1306";"E103542";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye";"ACDIALD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1307";"E103542";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye";"ACDIALD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1308";"E103542";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye";"ACDIALD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1309";"E103542";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1310";"E103542";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1311";"E103542";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1312";"E113549";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye";"ACDIALD";NA;NA
"1313";"E113549";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye";"ACSLEAD";NA;NA
"1314";"E1322";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic chronic kidney disease";"ACSLEAD";"PQI_93";"Prevention_Quality_Diabetes_Composite"
"1315";"E1322";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic chronic kidney disease";"ACSLEAD";"PQI_92";"Prevention_Quality_Chronic_Composite"
"1316";"E1322";"PQI_16";"Lower_Extremity_Amputation_among_Patients_with_Diabetes_Rate";"Other specified diabetes mellitus with diabetic chronic kidney disease";"ACSLEAD";"PQI_90";"Prevention_Quality_Overall_Composite"
"1317";"E103551";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, right eye";"ACDIALD";NA;NA
"1318";"E103551";"PQI_03";"Diabetes_Long-term_Complications_Admission_Rate";"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, right eye";"ACSLEAD";NA;NA
